"","polyspinis_2013","polyspinis_2015","polyspinis_2017","polyspinis_2019"
"6353",453.542076791886,62.6553108088995,1318.94569713091,79.2280384912961
"6354",3.30713858689591,16.9817414094314,26.1472251294686,18.9893028129163
"6355",2.7292946290233,16.8259560999539,26.1917039880908,22.4710529255359
"6356",3.49887644374506,9.21670187531345,15.366972135213,15.3348423865738
"6357",3.86913393507928,12.2332124650691,20.5496940544599,24.3529779403348
"6358",33.7123689542054,78.2629324190488,294.742703271537,8.17561570991201
"6359",0.0334218931283607,0.0140859750462084,0.0553280218165005,0.00882737057319625
"6360",0.0376922421935291,0.0158427680492868,0.0645778192450886,0.00973692114299914
"6361",1270.19422798791,100.661154832502,1375.62927854403,177.267309883704
"6362",548.530269546871,63.2349893397341,953.592853660535,88.5705101963415
